Attaching to doppler-events_kafka_1
[36mkafka_1            |[0m 
[36mkafka_1            |[0m [2018-06-12 14:19:30,275] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-3 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,275] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-25 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,276] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-14 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,276] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-41 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,276] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-30 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,277] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-offsets-13 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,277] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-offsets-2 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,277] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-offsets-24 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,278] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-configs-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,278] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-33 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,278] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-22 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,278] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-11 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,279] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition __consumer_offsets-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,279] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-offsets-18 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,279] TRACE [Controller id=1 epoch=6] Sending UpdateMetadata request PartitionState(controllerEpoch=1, leader=1, leaderEpoch=0, isr=[1], zkVersion=0, replicas=[1], offlineReplicas=[]) to brokers Set(1) for partition connect-offsets-7 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,290] INFO [ReplicaStateMachine controllerId=1] Started replica state machine with initial state -> Map([Topic=__consumer_offsets,Partition=30,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=11,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=22,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=19,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=8,Replica=1] -> OnlineReplica, [Topic=influx-topic,Partition=0,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=6,Replica=1] -> OnlineReplica, [Topic=connect-status,Partition=0,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=4,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=26,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=8,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=18,Replica=1] -> OnlineReplica, [Topic=connect-configs,Partition=0,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=36,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=13,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=10,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=41,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=24,Replica=1] -> OnlineReplica, [Topic=__confluent.support.metrics,Partition=0,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=21,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=0,Replica=1] -> OnlineReplica, [Topic=connect-status,Partition=1,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=21,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=14,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=33,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=3,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=49,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=0,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=32,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=37,Replica=1] -> OnlineReplica, [Topic=_schemas,Partition=0,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=15,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=1,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=22,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=3,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=11,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=24,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=9,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=13,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=46,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=35,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=29,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=23,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=45,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=7,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=19,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=7,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=18,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=27,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=15,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=14,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=44,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=28,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=10,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=4,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=40,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=43,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=12,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=34,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=6,Replica=1] -> OnlineReplica, [Topic=connect-status,Partition=3,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=31,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=20,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=47,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=1,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=17,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=20,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=16,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=2,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=12,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=48,Replica=1] -> OnlineReplica, [Topic=connect-status,Partition=2,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=2,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=17,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=38,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=5,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=42,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=16,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=39,Replica=1] -> OnlineReplica, [Topic=connect-offsets,Partition=9,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=5,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=25,Replica=1] -> OnlineReplica, [Topic=connect-status,Partition=4,Replica=1] -> OnlineReplica, [Topic=__consumer_offsets,Partition=23,Replica=1] -> OnlineReplica) (kafka.controller.ReplicaStateMachine)
[36mkafka_1            |[0m [2018-06-12 14:19:30,292] INFO [PartitionStateMachine controllerId=1] Initializing partition state (kafka.controller.PartitionStateMachine)
[36mkafka_1            |[0m [2018-06-12 14:19:30,316] INFO [PartitionStateMachine controllerId=1] Triggering online partition state changes (kafka.controller.PartitionStateMachine)
[36mkafka_1            |[0m [2018-06-12 14:19:30,320] INFO [PartitionStateMachine controllerId=1] Started partition state machine with initial state -> Map(__consumer_offsets-49 -> OnlinePartition, connect-offsets-10 -> OnlinePartition, __consumer_offsets-38 -> OnlinePartition, __consumer_offsets-27 -> OnlinePartition, __consumer_offsets-16 -> OnlinePartition, __consumer_offsets-8 -> OnlinePartition, __consumer_offsets-19 -> OnlinePartition, connect-offsets-4 -> OnlinePartition, influx-topic-0 -> OnlinePartition, connect-offsets-15 -> OnlinePartition, connect-status-2 -> OnlinePartition, __consumer_offsets-2 -> OnlinePartition, __consumer_offsets-13 -> OnlinePartition, __consumer_offsets-24 -> OnlinePartition, __consumer_offsets-46 -> OnlinePartition, __consumer_offsets-35 -> OnlinePartition, _schemas-0 -> OnlinePartition, connect-offsets-12 -> OnlinePartition, connect-offsets-1 -> OnlinePartition, __consumer_offsets-5 -> OnlinePartition, connect-offsets-23 -> OnlinePartition, __consumer_offsets-43 -> OnlinePartition, __consumer_offsets-21 -> OnlinePartition, __consumer_offsets-32 -> OnlinePartition, __consumer_offsets-10 -> OnlinePartition, connect-offsets-9 -> OnlinePartition, connect-offsets-20 -> OnlinePartition, __consumer_offsets-37 -> OnlinePartition, connect-status-4 -> OnlinePartition, __consumer_offsets-48 -> OnlinePartition, __consumer_offsets-40 -> OnlinePartition, __consumer_offsets-29 -> OnlinePartition, connect-offsets-14 -> OnlinePartition, __consumer_offsets-18 -> OnlinePartition, __consumer_offsets-7 -> OnlinePartition, __consumer_offsets-34 -> OnlinePartition, __consumer_offsets-45 -> OnlinePartition, __consumer_offsets-23 -> OnlinePartition, connect-offsets-6 -> OnlinePartition, connect-status-1 -> OnlinePartition, connect-offsets-17 -> OnlinePartition, connect-offsets-0 -> OnlinePartition, connect-offsets-22 -> OnlinePartition, __consumer_offsets-26 -> OnlinePartition, connect-offsets-11 -> OnlinePartition, __consumer_offsets-4 -> OnlinePartition, __consumer_offsets-15 -> OnlinePartition, __consumer_offsets-42 -> OnlinePartition, __consumer_offsets-31 -> OnlinePartition, __consumer_offsets-9 -> OnlinePartition, connect-offsets-3 -> OnlinePartition, __consumer_offsets-20 -> OnlinePartition, __consumer_offsets-12 -> OnlinePartition, __consumer_offsets-1 -> OnlinePartition, connect-status-3 -> OnlinePartition, connect-offsets-8 -> OnlinePartition, connect-offsets-19 -> OnlinePartition, __confluent.support.metrics-0 -> OnlinePartition, __consumer_offsets-17 -> OnlinePartition, __consumer_offsets-28 -> OnlinePartition, __consumer_offsets-6 -> OnlinePartition, __consumer_offsets-39 -> OnlinePartition, __consumer_offsets-44 -> OnlinePartition, connect-offsets-16 -> OnlinePartition, connect-status-0 -> OnlinePartition, connect-offsets-5 -> OnlinePartition, __consumer_offsets-36 -> OnlinePartition, connect-offsets-21 -> OnlinePartition, __consumer_offsets-47 -> OnlinePartition, __consumer_offsets-3 -> OnlinePartition, __consumer_offsets-25 -> OnlinePartition, __consumer_offsets-14 -> OnlinePartition, __consumer_offsets-30 -> OnlinePartition, __consumer_offsets-41 -> OnlinePartition, connect-offsets-2 -> OnlinePartition, connect-offsets-24 -> OnlinePartition, connect-offsets-13 -> OnlinePartition, connect-configs-0 -> OnlinePartition, __consumer_offsets-22 -> OnlinePartition, __consumer_offsets-33 -> OnlinePartition, __consumer_offsets-11 -> OnlinePartition, __consumer_offsets-0 -> OnlinePartition, connect-offsets-18 -> OnlinePartition, connect-offsets-7 -> OnlinePartition) (kafka.controller.PartitionStateMachine)
[36mkafka_1            |[0m [2018-06-12 14:19:30,387] INFO [Controller id=1] Ready to serve as the new controller with epoch 6 (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,429] INFO [Controller id=1] Partitions undergoing preferred replica election:  (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,448] INFO [Controller id=1] Partitions that completed preferred replica election:  (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,449] INFO [Controller id=1] Skipping preferred replica election for partitions due to topic deletion:  (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,450] INFO [Controller id=1] Resuming preferred replica election for partitions:  (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,451] INFO [Controller id=1] Starting preferred replica leader election for partitions  (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,517] INFO [Controller id=1] Starting the controller scheduler (kafka.controller.KafkaController)
[36mkafka_1            |[0m [2018-06-12 14:19:30,727] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-status-1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-8 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-29 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-48 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-10 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-45 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,732] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-26 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-5 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-7 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-24 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-42 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-21 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition influx-topic-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-4 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-23 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-2 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,733] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-1 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-18 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-20 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-39 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-17 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-36 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-15 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition _schemas-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-12 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-14 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-33 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,734] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-9 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-49 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-11 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-status-2 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-30 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-46 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-27 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-6 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-8 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-24 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,735] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-3 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-43 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-22 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-5 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-19 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-21 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-2 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,736] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-40 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-37 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-18 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-16 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __confluent.support.metrics-0 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-15 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-13 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-34 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-12 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-31 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-status-3 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition connect-offsets-10 (state.change.logger)
[36mkafka_1            |[0m [2018-06-12 14:19:30,747] TRACE [Broker id=1] Handling LeaderAndIsr request correlationId 1 from controller 1 epoch 6 starting the become-leader transition for partition __consumer_offsets-9 (state.change.logger)
